INDEX;CONC;PREC;TMAX;TMIN;VMIN;DIR;VMAX
11/02/20;0;0.6;16.3;12.9;2.6;7;9.4
12/02/20;0;0.0;16.4;5.7;1.0;5;5.5
13/02/20;0.80;0.0;14.8;3.3;1.2;5;7.7
14/02/20;0;5.8;18.6;6;1.2;5;6.5
15/02/20;0;0.2;17.4;1.6;0.7;5;3.7
16/02/20;0;0.0;15.9;2.6;0.7;6;3.6
17/02/20;0;0.0;15.2;5.6;0.9;6;4.2
18/02/20;0;0.6;15.8;7.5;0.9;5;3.6
19/02/20;0.40;0.6;15;5.2;0.9;6;4.7
20/02/20;0;0.2;16.4;3.8;0.9;3;3.2
21/02/20;0;0.0;14.9;1.5;0.7;5;3.8
22/02/20;0.40;0.0;18.2;4;0.7;6;3.3
23/02/20;0;0.0;15.8;6.1;1.3;6;7.5
24/02/20;0.40;0.0;15.5;8.1;0.8;5;3.3
25/02/20;0;0.0;18.3;8.5;0.8;3;5.2
26/02/20;0.40;0.0;13.9;2.2;3.0;5;16.2
27/02/20;0;1.0;12.4;-0.7;1.6;6;11.1
28/02/20;0;13.2;15.3;4.2;1.5;6;8.6
29/02/20;1.59;0.0;13;1.7;0.7;7;3.9
01/03/20;0;0.0;15;10.4;2.2;1;9.0
02/03/20;0;13.8;14.4;9.8;2.2;7;12.1
03/03/20;0;13.6;10.8;5.4;1.3;6;8.8
04/03/20;2.79;5.6;12.2;3.2;1.8;1;10.2
05/03/20;35.46;0.0;11.4;1.7;0.8;6;5.8
06/03/20;37.85;16.8;14.4;7.4;1.9;3;13.0
07/03/20;17.13;3.8;11.9;5.7;2.2;1;10.4
08/03/20;1.59;0.2;15;5.4;2.2;1;7.2
09/03/20;0;0.0;12.5;3;1.4;5;12.0
10/03/20;1.20;1.4;17.2;6.1;1.4;0;7.9
11/03/20;0;0.0;18.8;4.2;0.6;3;3.6
12/03/20;0;0.2;12.8;7.2;0.5;3;2.5
13/03/20;2.79;0.0;16.7;10.9;0.7;7;3.1
14/03/20;1.99;0.0;16.2;8.9;2.4;6;13.8
15/03/20;2.39;0.0;15.1;7.8;4.3;1;12.7
16/03/20;0;0.0;19.5;4.1;1.6;1;8.7
17/03/20;1.99;0.0;20.4;3.9;0.7;6;3.5
18/03/20;5.58;0.0;21.4;4.1;2.2;6;10.3
19/03/20;2.79;0.0;23.2;6.5;1.1;3;5.3
20/03/20;2.79;0.0;20;6.1;0.7;6;5.0
21/03/20;3.59;0.0;20.6;6.1;0.8;3;5.3
22/03/20;1.99;0.0;15.7;8;4.6;3;16.1
23/03/20;2.79;0.0;8.9;2.8;4.4;1;14.7
24/03/20;3.98;0.0;9.2;0.2;3.1;1;12.5
25/03/20;0;0.8;7.1;2;4.1;3;14.2
26/03/20;0.80;1.4;7.9;4;6.1;1;19.4
27/03/20;0.80;0.0;11.1;7.3;5.5;1;15.5
28/03/20;0;0.0;17.9;9.1;2.8;1;10.7
29/03/20;0;0.0;19.6;4.2;0.9;3;4.3
30/03/20;4.78;0.0;19.4;6.6;2.0;3;11.1
31/03/20;4.78;0.0;10.4;3.7;5.2;0;14.4
01/04/20;0;0.0;11.3;3;3.4;1;11.1
02/04/20;0.40;0.0;16.6;-0.8;1.2;1;5.6
03/04/20;0;0.0;18.2;1;2.2;5;10.8
05/04/20;46.22;0.0;18.6;9.1;3.1;2;11.8
06/04/20;49.41;0.0;21.3;13.1;4.1;1;11.6
07/04/20;17.13;0.0;22.3;6.1;2.8;6;10.3
08/04/20;0;0.0;23.1;5.8;2.9;1;10.4
09/04/20;1.59;0.0;24.5;4.4;1.0;6;4.5
10/04/20;0;0.0;25.3;4.9;0.9;6;5.2
11/04/20;0;0.0;25.1;5.5;0.9;6;5.3
12/04/20;0;0.0;23.7;5.6;1.0;3;5.4
15/04/20;5.58;0.0;18.4;7.3;3.6;1;10.8
16/04/20;4.38;0.0;21.3;4;0.9;6;4.7
20/04/20;27.89;9.8;16.1;13.3;2.5;1;12.2
21/04/20;1.20;10.6;13.9;11.9;4.6;1;14.0
22/04/20;8.77;0.4;17.6;12.5;3.7;1;12.4
23/04/20;56.58;0.0;21.5;11.8;3.5;0;12.0
24/04/20;9.56;0.0;23.1;5.2;1.1;6;6.5
25/04/20;28.29;0.0;22.2;8.2;1.4;6;8.1
26/04/20;37.45;0.0;22.7;7.6;1.0;6;5.6
27/04/20;24.70;0.0;23.6;10.5;1.1;3;7.5
28/04/20;6.77;0.2;18.4;12.3;0.9;7;5.8
29/04/20;9.16;13.4;20.5;13.2;2.2;6;9.3
30/04/20;47.02;0.0;21.2;13.3;1.1;5;5.5
01/05/20;0;1.2;19;13.9;1.6;3;8.2
02/05/20;0;0.2;23.7;14.2;1.5;7;6.2
03/05/20;0.80;0.0;22.6;13.3;2.2;1;10.9
05/05/20;32.67;0.0;22.9;10.4;1.0;3;6.4
06/05/20;30.68;0.0;22.9;14.1;3.2;1;13.1
07/05/20;23.91;0.0;25.6;11.3;2.0;0;9.0
08/05/20;5.18;0.0;27.6;9.4;1.0;6;6.7
09/05/20;2.79;0.0;26.2;10.2;1.0;3;6.2
10/05/20;0;0.0;26.2;14.5;1.0;1;5.6
11/05/20;0;2.8;23.6;12.3;1.1;3;8.2
12/05/20;0;20.8;22.8;14.3;1.5;5;6.2
13/05/20;57.38;1.0;25.1;12.8;1.4;3;8.4
14/05/20;41.04;0.0;28;17.2;1.8;4;10.9
15/05/20;37.06;2.6;21.4;15.3;1.6;5;7.2
16/05/20;41.84;0.0;21.2;13.4;2.2;1;12.7
17/05/20;75.71;0.0;27.8;17.4;4.4;0;17.0
18/05/20;45.82;0.0;24.2;17.8;3.9;5;13.8
19/05/20;70.13;2.0;23.3;16.8;2.8;0;10.7
20/05/20;32.67;20.0;21.5;15.4;2.7;5;10.3
21/05/20;32.67;0.0;25.4;16.6;3.1;0;9.7
22/05/20;112.76;0.0;27.9;12.7;1.2;5;5.8
23/05/20;82.88;0.0;27.8;13.2;1.3;3;8.8
24/05/20;37.45;2.4;26.3;15.5;2.2;3;8.6
25/05/20;68.53;0.0;27.1;13.9;1.3;6;6.2
26/05/20;33.47;0.0;25.1;13.1;1.8;7;8.0
27/05/20;56.18;0.0;23.5;11.8;2.4;1;10.4
28/05/20;56.58;0.0;25.7;9.6;1.0;5;6.7
29/05/20;18.73;8.6;18.7;11.8;2.9;6;13.9
30/05/20;23.51;0.0;23.2;13.3;2.3;0;9.0
31/05/20;43.43;0.0;23.6;11.4;0.9;6;4.6
02/06/20;0;0.0;28.6;12.4;1.1;5;7.1
03/06/20;0;0.0;25.9;16.5;1.5;3;9.2
05/06/20;19.13;4.6;25.1;16.4;1.8;5;9.0
06/06/20;14.34;1.0;25.8;14.7;1.6;3;7.6
07/06/20;19.92;0.0;25;15.4;1.4;5;8.1
08/06/20;0.80;4.0;25;16.4;1.2;3;7.6
09/06/20;2.79;0.8;25.9;13.5;1.0;3;10.3
10/06/20;0;2.6;20.9;12.9;1.0;3;7.9
11/06/20;0;6.6;22.9;12.9;1.1;1;7.7
12/06/20;0;0.0;26.5;12.7;0.9;5;4.7
13/06/20;31.08;0.0;26.4;13.3;1.1;3;9.6
14/06/20;13.15;17.6;24.4;13.5;1.1;5;6.3
15/06/20;10.36;0.0;25;15.8;1.0;6;6.6
16/06/20;17.93;0.0;26.1;16.8;0.8;1;7.9
17/06/20;10.76;4.4;23.9;18;1.5;1;6.4
18/06/20;19.52;0.2;25.6;15.5;1.5;7;8.0
19/06/20;11.56;0.0;27.1;13.4;1.3;3;7.6
20/06/20;19.52;0.0;28.4;15.1;1.2;6;6.5
21/06/20;26.30;0.0;28.9;15.3;1.2;3;8.7
22/06/20;23.11;0.0;31;16.3;1.3;5;7.4
23/06/20;39.85;0.0;32.1;16;0.9;6;5.8
24/06/20;22.31;0.0;32.9;17.1;0.9;3;5.2
25/06/20;22.71;0.0;31.3;17.5;0.9;1;4.5
26/06/20;27.09;0.0;32.1;16.5;1.0;6;6.6
27/06/20;28.29;0.0;32.4;17.5;1.2;3;6.8
28/06/20;13.55;0.0;33.7;17.5;1.1;1;5.8
29/06/20;22.31;0.0;30.3;17.7;1.4;3;7.4
30/06/20;13.55;0.0;31.9;19.4;1.3;1;6.5
02/07/20;0;0.0;33.1;19.5;1.2;3;5.9
03/07/20;0;0.0;31.7;21.2;1.5;7;11.8
04/07/20;2.39;1.0;29.6;20.1;3.8;0;11.7
05/07/20;42.63;0.0;31.2;18.4;1.8;1;9.2
06/07/20;30.28;0.0;35.2;17.8;1.2;6;7.3
07/07/20;12.75;0.0;26.3;19.8;5.0;1;19.1
08/07/20;5.18;0.0;32.5;16.7;1.6;1;7.5
09/07/20;0.80;0.0;33.9;17.4;1.2;6;5.8
10/07/20;0.40;0.0;33.4;18.7;1.1;3;5.3
11/07/20;0;0.0;31.9;18.4;1.4;3;6.7
13/07/20;2.39;0.0;27.8;18.7;3.7;0;11.5
14/07/20;1.59;0.0;28.2;17.4;2.7;1;9.5
15/07/20;6.77;0.0;29.2;17.6;1.2;0;11.2
16/07/20;5.18;12.6;29.9;15.7;1.0;6;4.8
17/07/20;5.18;0.0;28.4;18;1.2;3;12.4
18/07/20;2.39;1.8;27.9;19.2;2.2;3;10.2
19/07/20;6.77;0.0;31.1;15.9;1.2;6;5.9
28/07/20;4.38;0.0;35.5;18.6;1.1;3;5.8
29/07/20;5.18;0.0;35.3;20.7;1.1;3;6.1
30/07/20;2.79;0.0;36.8;20.7;1.0;3;5.7
31/07/20;3.59;0.0;37.1;21.3;1.1;3;6.2
01/08/20;0;0.0;37.6;21.8;1.1;3;5.9
02/08/20;0;0.0;35.7;22.5;1.3;6;5.4
03/08/20;0.40;0.0;31.1;22.4;1.6;1;10.0
04/08/20;1.99;0.0;25.8;19.4;2.6;5;12.7
05/08/20;28.69;0.6;26.9;18.4;3.0;5;11.5
06/08/20;15.54;0.0;29.1;19.2;2.5;1;11.6
07/08/20;7.57;0.0;31.6;21.3;2.9;7;10.5
08/08/20;1.99;0.0;33.7;19.9;2.7;6;12.6
09/08/20;0.80;0.0;36.6;21.1;1.9;6;7.4
10/08/20;0.40;0.0;36.9;20.3;1.1;6;6.3
11/08/20;0;0.0;35.4;21.4;0.9;1;5.4
13/08/20;2.39;0.0;36.2;20.4;1.0;3;6.1
14/08/20;3.59;0.0;34.7;20.8;1.2;3;7.2
15/08/20;1.20;0.0;34.3;22.5;1.3;7;7.4
16/08/20;1.59;0.0;34.8;20.7;1.1;1;6.3
17/08/20;0;0.0;31;19.7;1.2;6;7.2
18/08/20;0.80;0.0;28.9;20.3;1.1;3;6.4
19/08/20;0.80;0.6;31.8;19.4;1.2;3;5.7
20/08/20;0.40;0.0;34.1;18;0.9;3;4.5
21/08/20;0;0.0;36.3;19;1.0;3;5.6
22/08/20;0;0.0;35.4;19.2;1.1;6;7.2
23/08/20;0;0.0;34.2;20.4;1.4;1;9.7
24/08/20;1.59;0.0;31.9;19.8;2.8;0;9.9
25/08/20;1.99;3.6;32.8;18.1;1.3;3;6.1
26/08/20;1.99;0.0;30.9;21.2;1.3;3;7.0
27/08/20;1.99;0.0;32.5;19.6;1.2;1;5.5
28/08/20;1.59;0.0;32.6;19.1;1.0;3;5.2
29/08/20;1.20;0.0;33.3;24.2;2.2;5;13.8
30/08/20;0.40;1.2;26.2;18.3;1.7;3;10.0
31/08/20;0.40;5.4;20.1;13.2;0.8;1;5.2
01/09/20;0;15.4;26;11.8;0.9;1;4.6
02/09/20;0;0.2;27.8;13.9;1.2;6;9.0
03/09/20;0;0.0;29.5;15;1.3;3;6.2
04/09/20;11.16;0.0;31.6;14.5;1.0;6;4.8
05/09/20;47.02;0.0;31.4;15.6;1.0;6;4.8
06/09/20;14.74;0.0;29.4;15.8;1.0;3;5.1
07/09/20;9.56;0.0;31.2;15.9;2.0;3;10.6
08/09/20;1.59;1.6;29.7;22.1;4.8;0;13.2
09/09/20;1.59;0.0;32.9;19.3;1.0;1;5.2
10/09/20;0;0.0;29.9;19.4;1.0;3;5.6
11/09/20;0;0.0;31.4;22.5;3.9;1;11.1
13/09/20;0.80;0.0;31.8;20.9;3.5;1;12.5
14/09/20;1.59;0.0;30.9;22.6;3.4;1;12.2
15/09/20;1.20;0.0;31.8;23.6;4.0;1;11.0
16/09/20;1.99;0.0;33.4;18;1.3;3;5.8
17/09/20;3.19;0.0;31.6;17.7;1.8;5;10.6
18/09/20;1.59;0.0;30.1;21.5;2.7;1;11.8
19/09/20;1.20;0.0;30.6;18.2;1.7;0;7.6
20/09/20;0.80;1.2;28.4;17.2;0.9;7;8.8
21/09/20;0.40;0.2;28.6;15.7;1.0;3;6.4
22/09/20;0;0.0;24.3;16.3;0.7;1;5.1
23/09/20;0.40;5.4;21.8;15.7;0.6;6;3.4
24/09/20;0.40;5.0;25.6;16.8;0.7;7;5.0
25/09/20;0.80;17.2;23.7;10.7;1.8;3;11.3
26/09/20;0.40;3.6;21.7;8.7;1.3;3;12.6
27/09/20;0.40;2.8;14.6;9.2;1.4;3;7.7
28/09/20;0.40;0.8;19;9.2;0.9;5;4.9
29/09/20;0;0.0;22.2;8.8;0.7;6;3.9
30/09/20;0;0.0;23.5;10.9;0.7;6;4.0
01/10/20;0;0.2;20.9;12.7;0.8;6;4.7
02/10/20;0;0.6;22.1;15.3;1.8;1;8.5
03/10/20;0;0.2;20.6;13.3;1.3;1;8.0
04/10/20;18.73;5.6;21.5;12.4;1.9;6;8.7
05/10/20;47.02;23.8;20.4;12.1;1.4;1;8.5
06/10/20;3.98;0.2;19.1;11.1;1.2;3;10.7
07/10/20;5.18;30.2;23.4;12.2;1.4;1;8.2
08/10/20;0.80;0.0;23.2;8.8;0.7;1;3.2
09/10/20;2.79;0.0;22.6;9;0.6;6;3.6
10/10/20;0;0.2;18.1;11.2;0.5;3;2.5
11/10/20;0;17.4;15.8;9.9;1.7;6;10.9
12/10/20;0;26.2;13.9;9.3;3.0;1;12.1
13/10/20;0.80;0.0;18.6;6.1;0.9;1;4.4
14/10/20;0;1.4;18.2;9.5;0.8;7;4.1
15/10/20;0;16.2;16.1;10.4;0.8;5;4.6
16/10/20;0;15.4;17;8.7;0.7;1;3.8
17/10/20;0;0.0;17.8;6.4;0.6;3;2.5
18/10/20;0;0.2;18.9;7.8;0.7;7;4.2
19/10/20;0;0.0;19.4;6.5;0.5;6;2.6
20/10/20;0.40;0.2;21;6.5;0.5;5;2.5
21/10/20;0;0.0;20.7;6.8;0.6;1;3.8
22/10/20;0;0.0;19.7;10.4;0.4;6;3.4
23/10/20;0.40;0.0;19.4;13.2;0.5;5;4.8
24/10/20;0;3.2;18.7;12.6;0.8;2;5.1
25/10/20;0;1.8;18.8;11.4;0.6;3;4.3
26/10/20;0;0.0;21.2;11;2.1;5;13.3
27/10/20;0;25.8;18.3;8.4;1.3;5;7.7
28/10/20;0;0.2;17.6;5.9;0.7;3;3.0
29/10/20;0;0.0;17.7;8.6;0.6;6;4.3
30/10/20;0;0.4;18.3;9.3;0.6;5;2.8
31/10/20;0;0.0;18;9.5;0.5;5;2.9
01/11/20;0;0.0;15.9;13.5;0.4;3;1.8
02/11/20;0.40;0.4;17.9;14;0.5;3;2.8
03/11/20;0;0.2;15.9;14.1;0.5;3;2.2
04/11/20;11.16;3.0;18.8;14.1;0.9;1;5.6
05/11/20;30.28;0.0;16.9;13.7;2.3;3;9.7
06/11/20;26.30;0.0;19.4;12.7;3.4;1;10.5
07/11/20;10.36;0.0;21.6;7.5;0.7;1;4.9
08/11/20;0;0.0;19.5;6.9;0.5;4;2.3
09/11/20;1.20;0.2;19.3;7;0.4;6;2.3
10/11/20;0.40;0.0;19.3;7.2;0.4;5;2.0
11/11/20;0;0.0;17.6;7.6;0.3;6;1.8
12/11/20;0;0.4;15.6;12.2;0.5;6;3.5
13/11/20;0;3.8;17.9;9.5;0.6;3;2.3
14/11/20;0;0.0;14.9;7.9;0.5;1;3.1
15/11/20;0;0.0;18.4;11.5;0.4;3;2.7
16/11/20;0;4.4;15.2;12.4;1.7;1;12.6
17/11/20;0;11.8;15.6;11.6;3.0;0;11.8
18/11/20;0;0.0;19.1;7.3;2.5;5;10.3
19/11/20;0;0.0;16.6;4.4;0.5;5;2.8
20/11/20;0;1.0;12.9;8.7;4.1;0;16.5
21/11/20;0;0.2;10.5;7;4.3;1;15.7
22/11/20;0;0.0;11;2.2;3.8;5;14.3
23/11/20;0;0.0;13.1;-0.3;0.5;5;2.5
24/11/20;0;0.0;12.3;1.5;2.3;5;10.7
25/11/20;0;0.0;15;1.6;0.4;5;2.7
26/11/20;0;0.0;15.8;4.2;0.4;6;2.0
27/11/20;0;0.0;17.3;7.8;0.5;5;3.0
28/11/20;0.40;0.0;15;9.5;2.7;5;13.7
29/11/20;0;0.0;14.4;9.7;5.2;0;14.7
30/11/20;0;0.0;13.8;5.1;3.3;0;11.8
01/12/20;0;0.0;9.7;3.2;1.9;1;12.0
02/12/20;0.80;7.6;8.5;4.2;2.9;0;11.3
03/12/20;0;8.0;9.5;2.4;1.1;1;7.9
04/12/20;20.32;0.2;12;2.2;1.4;6;7.3
05/12/20;39.05;31.0;17.1;9.3;1.5;1;9.3
06/12/20;48.21;14.4;12;6.3;0.9;3;4.8
07/12/20;7.57;18.6;12.9;5.8;1.3;3;7.9
08/12/20;1.59;4.2;11.8;7.9;1.7;1;6.4
09/12/20;2.39;11.8;9.6;6.2;0.9;1;4.6
10/12/20;0;6.4;9.3;6.7;0.9;3;5.3
11/12/20;0;0.2;10.8;3.3;0.7;1;5.9
12/12/20;0;0.2;8.6;5.9;0.6;6;5.3
13/12/20;0;1.8;13.5;3.4;1.0;0;6.7
14/12/20;0;0.2;12;0.4;0.5;5;2.3
15/12/20;0;0.0;10.5;1.9;0.5;6;3.7
16/12/20;0;0.6;11.2;4.1;0.4;5;2.2
17/12/20;0;0.2;11.3;8.7;0.3;7;1.8
19/12/20;0;0.2;11.3;4.6;0.4;1;2.3
20/12/20;0;0.0;14.7;6.2;0.5;5;2.3
21/12/20;0;0.0;12.5;3.2;0.4;6;2.9
22/12/20;0;0.2;14.2;8.9;0.6;7;3.6
23/12/20;0;3.2;12.6;10.7;0.7;3;4.0
24/12/20;0;5.0;14.1;11.2;1.4;6;6.8
25/12/20;0;8.8;13.6;7.3;1.6;7;8.6
26/12/20;0;2.6;7.7;5;3.8;0;11.7
27/12/20;0;0.0;8.7;1.4;2.4;0;9.1
28/12/20;0;2.0;9.6;2.9;1.7;3;10.6
29/12/20;0;15.2;10.3;5.8;1.1;5;8.3
30/12/20;0;12.4;7.6;2.4;0.7;1;3.9
31/12/20;0;5.0;7;1.6;0.8;3;3.4
01/01/21;0;20.2;8.7;4.3;1.3;3;6.7
